Origin,Destination,Flight Number,Departure Time,Arrival Time,Flight Time,Routing,Days Of Operations,Connection Flight No,Effective From,EffectiveTo
Jeddah,Ahmedabad,G8 78,22:45,13:20,12:05,Via BOM,"W,Th,F",G8 2504,45041,45044
Jeddah,Ahmedabad,G8 78,22:45,20:40,19:25,Via BOM,"Tu,W,Th,F",G8 364,45041,45044
Jeddah,Ahmedabad,G8 78,22:45,20:40,19:25,Via BOM,Sa,G8 364,45045,45045
Jeddah,Ahmedabad,G8 78,22:45,13:20,12:05,Via BOM,Sa,G8 2504,45045,45045
Jeddah,Goa,G8 78,22:45,12:45,11:30,Via BOM,"Tu,W,Th,F",G8 331,45041,45044
Jeddah,Goa,G8 78,22:45,17:55,16:40,Via BOM,"Tu,W,Th,F",G8 371,45041,45044
Jeddah,Goa,G8 78,22:45,16:40,15:25,Via BOM,"Tu,W,Th,F",G8 382,45041,45044
Jeddah,Goa,G8 78,22:45,16:40,15:25,Via BOM,Sa,G8 382,45045,45045
Jeddah,Goa,G8 78,22:45,17:55,16:40,Via BOM,Sa,G8 371,45045,45045
Jeddah,Goa,G8 78,22:45,12:45,11:30,Via BOM,Sa,G8 331,45045,45045
Jeddah,Kochi,G8 78,22:45,19:05,17:50,Via BOM,"Tu,W,Th,F",G8 336,45041,45044
Jeddah,Kochi,G8 78,22:45,19:05,17:50,Via BOM,Sa,G8 336,45045,45045
Jeddah,Lucknow,G8 78,22:45,12:45,11:30,Via BOM,"Tu,W,Th,F",G8 306,45041,45044
Jeddah,Lucknow,G8 78,22:45,18:30,17:15,Via BOM,"Tu,W,Th,F",G8 397,45041,45044
Jeddah,Lucknow,G8 78,22:45,18:30,17:15,Via BOM,Sa,G8 397,45045,45045
Jeddah,Lucknow,G8 78,22:45,12:45,11:30,Via BOM,Sa,G8 306,45045,45045
Jeddah,Mumbai,G8 78,22:45,06:15,05:00,Non Stop,"Tu,W,Th,F",-,45041,45044
Jeddah,Mumbai,G8 78,22:45,06:15,05:00,Non Stop,Sa,-,45045,45045
Kannur,Abu Dhabi,G8 53,18:40,21:10,04:00,Non Stop,Daily,-,45024,45227
Kannur,Ahmedabad,G8 368,04:45,13:20,08:35,Via BOM,"M,Tu,Th,F,Sa,Su",G8 2504,45024,45047
Kannur,Amritsar,G8 368,04:45,11:00,06:15,Via BOM,Daily,G8 2411,45024,45025
Kannur,Amritsar,G8 368,04:45,11:00,06:15,Via BOM,Daily,G8 2411,45026,45032
Kannur,Amritsar,G8 368,04:45,11:00,06:15,Via BOM,Su,G8 2411,45039,45046
Kannur,Chandigarh,G8 368,04:45,17:05,12:20,Via BOM,Daily,G8 461,45026,45028
Kannur,Chandigarh,G8 368,04:45,17:05,12:20,Via BOM,Daily,G8 461,45033,45035
Kannur,Chandigarh,G8 368,04:45,17:05,12:20,Via BOM,Daily,G8 461,45040,45042
Kannur,Chandigarh,G8 368,04:45,11:15,06:30,Via BOM,"M,Tu,W,Th,F,Sa",G8 381,45024,45047
Kannur,Dammam,G8 59,06:20,08:45,04:55,Non Stop,"M,F",-,45024,45226
Kannur,Dehra Dun,G8 368,04:45,16:25,11:40,Via BOM,Daily,G8 2315,45024,45040
Kannur,Dehra Dun,G8 368,04:45,15:45,11:00,Via BOM,"Tu,W,Th,F,Sa",G8 2315,45041,45045
Kannur,Dehra Dun,G8 368,04:45,16:25,11:40,Via BOM,Daily,G8 2315,45040,45047
Kannur,Delhi,G8 368,04:45,19:50,15:05,Via BOM,Daily,G8 339,45024,45227
Kannur,Dubai,G8 57,20:05,22:20,03:45,Non Stop,Daily,-,45024,45227
Kannur,Goa,G8 368,04:45,16:40,11:55,Via BOM,"M,Tu,W,Th,F,Sa",G8 382,45024,45047
Kannur,Goa,G8 368,04:45,12:45,08:00,Via BOM,Daily,G8 331,45024,45047
Kannur,Goa,G8 368,04:45,16:40,11:55,Via BOM,Su,G8 382,45024,45221
Kannur,Goa,G8 368,04:45,17:55,13:10,Via BOM,Daily,G8 371,45024,45227
Kannur,Jammu,G8 368,04:45,13:20,08:35,Via BOM,Daily,G8 287,45024,45031
Kannur,Jammu,G8 368,04:45,13:20,08:35,Via BOM,Daily,G8 287,45033,45045
Kannur,Kochi,G8 368,04:45,19:05,14:20,Via BOM,Daily,G8 336,45024,45047
Kannur,Kuwait,G8 61,06:00,08:25,04:55,Non Stop,"Tu,Th,Sa",-,45024,45227
Kannur,Lucknow,G8 368,04:45,18:30,13:45,Via BOM,Daily,G8 397,45024,45046
Kannur,Lucknow,G8 368,04:45,12:45,08:00,Via BOM,Daily,G8 306,45024,45047
Kannur,Mumbai,G8 368,04:45,06:30,01:45,Non Stop,Daily,-,45024,45227
Kannur,Muscat,G8 55,08:40,11:00,03:50,Non Stop,"W,Su",-,45024,45224
Kannur,Patna,G8 368,04:45,12:55,08:10,Via BOM,Daily,G8 351,45024,45047
Kannur,Ranchi,G8 368,04:45,18:25,13:40,Via BOM,Daily,G8 387,45024,45027
Kannur,Ranchi,G8 368,04:45,16:50,12:05,Via BOM,Daily,G8 387,45026,45028
Kannur,Ranchi,G8 368,04:45,18:25,13:40,Via BOM,Daily,G8 387,45026,45034
Kannur,Ranchi,G8 368,04:45,16:50,12:05,Via BOM,Daily,G8 387,45033,45035
Kannur,Ranchi,G8 368,04:45,18:25,13:40,Via BOM,Daily,G8 387,45033,45041
Kannur,Ranchi,G8 368,04:45,16:50,12:05,Via BOM,Daily,G8 387,45040,45042
Kannur,Ranchi,G8 368,04:45,18:25,13:40,Via BOM,Daily,G8 387,45040,45047
Kannur,Srinagar,G8 368,04:45,14:20,09:35,Via BOM,Su,G8 287,45032,45032
Kannur,Srinagar,G8 368,04:45,14:20,09:35,Via BOM,Su,G8 287,45046,45046
Kannur,Varanasi,G8 368,04:45,14:55,10:10,Via BOM,Daily,G8 349,45024,45047
Kochi,Abu Dhabi,G8 348,10:00,00:05,15:35,Via BOM,"M,Th",G8 5,45026,45029
Kochi,Abu Dhabi,G8 348,10:00,00:05,15:35,Via BOM,"M,Th",G8 5,45032,45043
Kochi,Abu Dhabi,G8 348,10:00,22:30,14:00,Via BOM,"Tu,W,F,Sa,Su",G8 5,45025,45046
Kochi,Abu Dhabi,G8 63,20:00,22:40,04:10,Non Stop,W,-,45024,45224
Kochi,Abu Dhabi,G8 63,20:00,22:40,04:10,Non Stop,"Tu,F,Su",-,45024,45226
Kochi,Ahmedabad,G8 543,06:40,19:30,12:50,Via BLR,"M,W,Th,F,Su",G8 803,45029,45030
Kochi,Ahmedabad,G8 543,06:40,19:30,12:50,Via BLR,Tu,G8 803,45029,45046
Kochi,Ahmedabad,G8 543,06:40,19:30,12:50,Via BLR,"M,W,Th,F,Sa,Su",G8 803,45031,45046
Kochi,Ahmedabad,G8 348,10:00,20:40,10:40,Via BOM,Daily,G8 364,45024,45047
Kochi,Ahmedabad,G8 345,19:35,08:25,12:50,Via BOM,Daily,G8 365,45024,45226
Kochi,Amritsar,G8 345,19:35,07:55,12:20,Via BOM,Daily,G8 2411,45024,45030
Kochi,Amritsar,G8 345,19:35,11:00,15:25,Via BOM,Daily,G8 2411,45026,45031
Kochi,Amritsar,G8 345,19:35,07:55,12:20,Via BOM,"M,Tu,W,F,Su",G8 2411,45032,45035
Kochi,Amritsar,G8 345,19:35,07:55,12:20,Via BOM,"M,Tu,W,Th,F,Su",G8 2411,45036,45044
Kochi,Amritsar,G8 345,19:35,11:00,15:25,Via BOM,Sa,G8 2411,45038,45045
Kochi,Amritsar,G8 348,10:00,20:50,10:50,Via BOM,Daily,G8 2417,45024,45047
Kochi,Amritsar,G8 345,19:35,07:55,12:20,Via BOM,"Tu,W,Th,Su",G8 2411,45046,45050
Kochi,Bangkok,G8 345,19:35,11:05,14:00,Via BOM,"Tu,Th,Su",G8 25,45024,45045
Kochi,Bangkok,G8 345,19:35,11:05,14:00,Via BOM,Daily,G8 25,45040,45046
Kochi,Bengaluru,G8 543,06:40,07:40,01:00,Non Stop,"M,W,Th,F,Sa,Su",-,45024,45050
Kochi,Bengaluru,G8 543,06:40,07:40,01:00,Non Stop,Tu,-,45024,45050
Kochi,Chandigarh,G8 348,10:00,17:05,07:05,Via BOM,Daily,G8 461,45026,45028
Kochi,Chandigarh,G8 348,10:00,17:05,07:05,Via BOM,Daily,G8 461,45033,45035
Kochi,Chandigarh,G8 348,10:00,21:05,11:05,Via BOM,Daily,G8 2506,45024,45040
Kochi,Chandigarh,G8 348,10:00,17:05,07:05,Via BOM,Daily,G8 461,45040,45042
Kochi,Chandigarh,G8 348,10:00,21:35,11:35,Via BOM,"Tu,W,Th,F,Sa",G8 2506,45041,45045
Kochi,Chandigarh,G8 345,19:35,11:15,15:40,Via BOM,"M,Tu,W,Th,F,Su",G8 381,45024,45046
Kochi,Chandigarh,G8 348,10:00,21:05,11:05,Via BOM,Daily,G8 2506,45040,45047
Kochi,Chennai,G8 345,19:35,07:40,12:05,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45025,45030
Kochi,Chennai,G8 345,19:35,02:30,06:55,Via BOM,Sa,G8 4305,45031,45031
Kochi,Chennai,G8 345,19:35,07:40,12:05,Via BOM,Su,G8 305,45032,45032
Kochi,Chennai,G8 345,19:35,07:40,12:05,Via BOM,Daily,G8 305,45033,45037
Kochi,Chennai,G8 345,19:35,07:40,12:05,Via BOM,Sa,G8 305,45038,45038
Kochi,Chennai,G8 345,19:35,07:40,12:05,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45038,45045
Kochi,Chennai,G8 345,19:35,02:30,06:55,Via BOM,Sa,G8 4305,45045,45045
Kochi,Chennai,G8 345,19:35,07:40,12:05,Via BOM,Su,G8 305,45046,45046
Kochi,Chennai,G8 348,10:00,00:55,14:55,Via BOM,Sa,G8 4305,45046,45047
Kochi,Chennai,G8 345,19:35,00:55,05:20,Via BOM,Sa,G8 4305,45046,45227
Kochi,Dehra Dun,G8 348,10:00,16:25,06:25,Via BOM,Daily,G8 2315,45024,45040
Kochi,Dehra Dun,G8 348,10:00,15:45,05:45,Via BOM,"Tu,W,Th,F,Sa",G8 2315,45041,45045
Kochi,Dehra Dun,G8 348,10:00,16:25,06:25,Via BOM,Daily,G8 2315,45040,45047
Kochi,Delhi,G8 348,10:00,22:00,12:00,Via BOM,Daily,G8 341,45024,45036
Kochi,Delhi,G8 348,10:00,22:00,12:00,Via BOM,"M,F,Sa,Su",G8 341,45037,45040
Kochi,Delhi,G8 348,10:00,22:00,12:00,Via BOM,Su,G8 341,45046,45046
Kochi,Delhi,G8 348,10:00,00:50,14:50,Via BOM,Daily,G8 345,45024,45047
Kochi,Delhi,G8 348,10:00,19:50,09:50,Via BOM,Daily,G8 339,45024,45047
Kochi,Delhi,G8 348,10:00,23:55,13:55,Via BOM,Daily,G8 322,45024,45047
Kochi,Delhi,G8 345,19:35,06:55,11:20,Via BOM,F,G8 329,45024,45226
Kochi,Delhi,G8 345,19:35,08:00,12:25,Via BOM,"M,Tu,W,Th,Sa,Su",G8 329,45024,45226
Kochi,Delhi,G8 345,19:35,00:50,05:15,Via BOM,Daily,G8 345,45024,45227
Kochi,Goa,G8 348,10:00,16:40,06:40,Via BOM,Daily,G8 382,45024,45047
Kochi,Goa,G8 348,10:00,17:55,07:55,Via BOM,Daily,G8 371,45024,45047
Kochi,Goa,G8 348,10:00,23:30,13:30,Via BOM,Daily,G8 384,45024,45047
Kochi,Goa,G8 543,06:40,16:55,10:15,Via BLR,Daily,G8 285,45024,45050
Kochi,Goa,G8 345,19:35,06:10,10:35,Via BOM,Daily,G8 575,45024,45226
Kochi,Jaipur,G8 348,10:00,22:30,12:30,Via BOM,Daily,G8 2607,45024,45047
Kochi,Jeddah,G8 348,10:00,21:45,14:15,Via BOM,"M,Tu,W,Th",G8 77,45041,45043
Kochi,Jeddah,G8 348,10:00,21:45,14:15,Via BOM,"F,Sa",G8 77,45044,45045
Kochi,Kannur,G8 348,10:00,17:45,07:45,Via BOM,Daily,G8 335,45024,45025
Kochi,Kannur,G8 348,10:00,17:15,07:15,Via BOM,"M,Tu,W,Th,F,Sa",G8 335,45026,45030
Kochi,Kannur,G8 348,10:00,17:45,07:45,Via BOM,"F,Su",G8 335,45032,45032
Kochi,Kannur,G8 348,10:00,17:15,07:15,Via BOM,"M,Tu,W,Th,Sa",G8 335,45031,45036
Kochi,Kannur,G8 348,10:00,17:15,07:15,Via BOM,"M,Tu,W,Th,F,Sa",G8 335,45037,45045
Kochi,Kannur,G8 348,10:00,17:45,07:45,Via BOM,Su,G8 335,45039,45046
Kochi,Kuwait,G8 348,10:00,22:45,15:15,Via BOM,"M,Th",G8 79,45024,45025
Kochi,Kuwait,G8 348,10:00,22:45,15:15,Via BOM,"M,Th",G8 79,45027,45047
Kochi,Leh,G8 345,19:35,06:20,10:45,Via BOM,Daily,G8 386,45024,45046
Kochi,Lucknow,G8 348,10:00,18:30,08:30,Via BOM,Daily,G8 397,45024,45046
Kochi,Lucknow,G8 543,06:40,17:15,10:35,Via BLR,"M,W,Th,F,Sa,Su",G8 808,45024,45050
Kochi,Lucknow,G8 543,06:40,17:15,10:35,Via BLR,Tu,G8 808,45024,45050
Kochi,Mumbai,G8 348,10:00,12:05,02:05,Non Stop,Daily,-,45024,45047
Kochi,Mumbai,G8 345,19:35,21:45,02:10,Non Stop,Daily,-,45024,45227
Kochi,Muscat,G8 65,20:00,22:10,03:40,Non Stop,Sa,-,45024,45220
Kochi,Muscat,G8 65,20:00,22:10,03:40,Non Stop,"M,Th",-,45024,45225
Kochi,Nagpur,G8 348,10:00,20:15,10:15,Via BOM,Daily,G8 344,45024,45047
Kochi,Nagpur,G8 345,19:35,07:45,12:10,Via BOM,"Tu,W,F,Sa,Su",G8 2601,45024,45226
Kochi,Nagpur,G8 345,19:35,08:15,12:40,Via BOM,"M,Th",G8 2601,45024,45226
Kochi,Phuket,G8 345,19:35,11:15,14:10,Via BOM,"M,W,F,Sa",G8 21,45025,45029
Kochi,Phuket,G8 345,19:35,11:15,14:10,Via BOM,Daily,G8 21,45026,45031
Kochi,Phuket,G8 345,19:35,11:15,14:10,Via BOM,"M,W,F,Sa",G8 21,45032,45043
Kochi,Phuket,G8 345,19:35,11:15,14:10,Via BOM,Daily,G8 21,45040,45045
Kochi,Phuket,G8 345,19:35,11:15,14:10,Via BOM,"M,W,F,Sa",G8 21,45046,45050
Kochi,Port Blair,G8 543,06:40,13:40,07:00,Via BLR,"M,W,Th,F,Su",G8 802,45025,45030
Kochi,Port Blair,G8 543,06:40,13:40,07:00,Via BLR,"M,W,Th,Sa,Su",G8 802,45031,45033
Kochi,Port Blair,G8 543,06:40,13:40,07:00,Via BLR,Tu,G8 802,45024,45033
Kochi,Port Blair,G8 543,06:40,13:40,07:00,Via BLR,Daily,G8 802,45038,45046
Kochi,Pune,G8 543,06:40,20:00,13:20,Via BLR,Daily,G8 241,45024,45050
Kochi,Ranchi,G8 348,10:00,18:25,08:25,Via BOM,Daily,G8 387,45024,45027
Kochi,Ranchi,G8 348,10:00,16:50,06:50,Via BOM,Daily,G8 387,45026,45028
Kochi,Ranchi,G8 348,10:00,18:25,08:25,Via BOM,Daily,G8 387,45026,45034
Kochi,Ranchi,G8 348,10:00,16:50,06:50,Via BOM,Daily,G8 387,45033,45035
Kochi,Ranchi,G8 348,10:00,18:25,08:25,Via BOM,Daily,G8 387,45033,45041
Kochi,Ranchi,G8 348,10:00,16:50,06:50,Via BOM,Daily,G8 387,45040,45042
Kochi,Ranchi,G8 348,10:00,18:25,08:25,Via BOM,Daily,G8 387,45040,45047
Kochi,Ranchi,G8 543,06:40,11:25,04:45,Via BLR,"M,W,Th,F,Sa,Su",G8 374,45024,45050
Kochi,Ranchi,G8 543,06:40,11:25,04:45,Via BLR,Tu,G8 374,45024,45050
Kochi,Varanasi,G8 543,06:40,18:35,11:55,Via BLR,Daily,G8 407,45024,45027
Kochi,Varanasi,G8 543,06:40,19:45,13:05,Via BLR,Daily,G8 407,45028,45028
Kochi,Varanasi,G8 543,06:40,18:05,11:25,Via BLR,Daily,G8 407,45029,45039
Kochi,Varanasi,G8 543,06:40,17:40,11:00,Via BLR,Daily,G8 407,45040,45040
Kochi,Varanasi,G8 543,06:40,17:40,11:00,Via BLR,Th,G8 407,45043,45043
Kochi,Varanasi,G8 543,06:40,18:05,11:25,Via BLR,"M,Tu,W,F,Sa,Su",G8 407,45041,45049
Kolkata,Ahmedabad,G8 102,14:35,21:45,07:10,Via DEL,"Tu,W,Th,F",G8 713,45027,45030
Kolkata,Ahmedabad,G8 102,14:35,21:45,07:10,Via DEL,"Tu,W,Th,F",G8 713,45034,45037
Kolkata,Ahmedabad,G8 102,14:35,21:45,07:10,Via DEL,"Tu,W,Th,F",G8 713,45041,45044
Kolkata,Ahmedabad,G8 102,14:35,21:45,07:10,Via DEL,"M,Sa,Su",G8 713,45024,45226
Kolkata,Bengaluru,G8 102,14:35,23:20,08:45,Via DEL,"Tu,W,Th,F",G8 119,45027,45030
Kolkata,Bengaluru,G8 102,14:35,23:20,08:45,Via DEL,"Tu,W,Th,F",G8 119,45034,45037
Kolkata,Bengaluru,G8 102,14:35,23:20,08:45,Via DEL,"Tu,W,Th,F",G8 119,45041,45044
Kolkata,Bengaluru,G8 102,14:35,23:20,08:45,Via DEL,"M,Sa,Su",G8 119,45024,45226
Kolkata,Delhi,G8 102,14:35,17:10,02:35,Non Stop,"Tu,W,Th,F",-,45027,45030
Kolkata,Delhi,G8 102,14:35,17:10,02:35,Non Stop,"Tu,W,Th,F",-,45034,45037
Kolkata,Delhi,G8 102,14:35,17:10,02:35,Non Stop,"Tu,W,Th,F",-,45041,45044
Kolkata,Delhi,G8 102,14:35,17:10,02:35,Non Stop,"M,Sa,Su",-,45024,45226
Kolkata,Hyderabad,G8 102,14:35,23:10,08:35,Via DEL,"Tu,W,Th,F",G8 422,45027,45030
Kolkata,Hyderabad,G8 102,14:35,23:10,08:35,Via DEL,"Tu,W,Th,F",G8 422,45034,45037
Kolkata,Hyderabad,G8 102,14:35,23:10,08:35,Via DEL,"Tu,W,Th,F",G8 422,45041,45044
Kolkata,Hyderabad,G8 102,14:35,23:10,08:35,Via DEL,"M,Sa,Su",G8 422,45024,45226
Kolkata,Leh,G8 102,14:35,06:15,15:40,Via DEL,"Tu,W,Th,F",G8 205,45027,45030
Kolkata,Leh,G8 102,14:35,06:15,15:40,Via DEL,"Tu,W,Th,F",G8 205,45034,45037
Kolkata,Leh,G8 102,14:35,06:15,15:40,Via DEL,"Tu,W,Th,F",G8 205,45041,45044
Kolkata,Leh,G8 102,14:35,06:15,15:40,Via DEL,"M,Sa,Su",G8 205,45024,45050
Kolkata,Mumbai,G8 102,14:35,04:50,14:15,Via DEL,"Tu,W,Th,F",G8 2501,45027,45030
Kolkata,Mumbai,G8 102,14:35,01:00,10:25,Via DEL,"Tu,W,Th,F",G8 354,45027,45030
Kolkata,Mumbai,G8 102,14:35,20:55,06:20,Via DEL,"Tu,W,Th,F",G8 323,45027,45030
Kolkata,Mumbai,G8 102,14:35,20:55,06:20,Via DEL,"Tu,W,Th,F",G8 323,45034,45037
Kolkata,Mumbai,G8 102,14:35,01:00,10:25,Via DEL,"Tu,W,Th,F",G8 354,45034,45037
Kolkata,Mumbai,G8 102,14:35,04:50,14:15,Via DEL,"Tu,W,Th,F",G8 2501,45034,45037
Kolkata,Mumbai,G8 102,14:35,01:00,10:25,Via DEL,"M,Sa,Su",G8 354,45024,45040
Kolkata,Mumbai,G8 102,14:35,04:50,14:15,Via DEL,"Tu,W,Th,F",G8 2501,45041,45044
Kolkata,Mumbai,G8 102,14:35,20:55,06:20,Via DEL,"Tu,W,Th,F",G8 323,45041,45044
Kolkata,Mumbai,G8 102,14:35,20:55,06:20,Via DEL,"M,Sa,Su",G8 323,45024,45226
Kolkata,Mumbai,G8 102,14:35,04:50,14:15,Via DEL,"M,Sa,Su",G8 2501,45024,45226
Kolkata,Mumbai,G8 102,14:35,01:00,10:25,Via DEL,"M,Sa,Su",G8 354,45046,45226
Kolkata,Phuket,G8 102,14:35,13:45,21:40,Via DEL,Daily,G8 73,45040,45045
Kolkata,Port Blair,G8 101,08:35,11:15,02:40,Non Stop,Th,-,45029,45029
Kolkata,Port Blair,G8 101,08:35,11:15,02:40,Non Stop,"M,Tu,W,F,Sa,Su",-,45024,45033
Kolkata,Port Blair,G8 101,08:35,11:15,02:40,Non Stop,Th,-,45043,45043
Kolkata,Port Blair,G8 101,08:35,11:15,02:40,Non Stop,"M,Tu,W,F,Sa,Su",-,45038,45047
Kolkata,Pune,G8 102,14:35,20:35,06:00,Via DEL,"Tu,W,Th,F",G8 171,45027,45030
Kolkata,Pune,G8 102,14:35,22:05,07:30,Via DEL,"Tu,W,Th,F",G8 275,45027,45030
Kolkata,Pune,G8 102,14:35,20:35,06:00,Via DEL,"Tu,W,Th,F",G8 171,45034,45034
Kolkata,Pune,G8 102,14:35,20:35,06:00,Via DEL,"M,Sa,Su",G8 171,45024,45034
Kolkata,Pune,G8 102,14:35,20:35,06:00,Via DEL,W,G8 171,45035,45035
Kolkata,Pune,G8 102,14:35,20:35,06:00,Via DEL,"Tu,W,Th,F",G8 171,45036,45037
Kolkata,Pune,G8 102,14:35,22:05,07:30,Via DEL,"Tu,W,Th,F",G8 275,45034,45037
Kolkata,Pune,G8 102,14:35,22:05,07:30,Via DEL,"Tu,W,Th,F",G8 275,45041,45044
Kolkata,Pune,G8 102,14:35,20:35,06:00,Via DEL,"Tu,W,Th,F",G8 171,45041,45044
Kolkata,Pune,G8 102,14:35,20:35,06:00,Via DEL,"M,Sa,Su",G8 171,45036,45046
Kolkata,Pune,G8 102,14:35,22:05,07:30,Via DEL,"M,Sa,Su",G8 275,45024,45226
Kolkata,Ranchi,G8 102,14:35,20:30,05:55,Via DEL,"M,Sa,Su",G8 167,45026,45029
Kolkata,Ranchi,G8 102,14:35,20:30,05:55,Via DEL,"Tu,W,Th,F",G8 167,45027,45029
Kolkata,Ranchi,G8 102,14:35,20:30,05:55,Via DEL,M,G8 167,45031,45036
Kolkata,Ranchi,G8 102,14:35,20:30,05:55,Via DEL,"Tu,Th",G8 167,45034,45036
Kolkata,Ranchi,G8 102,14:35,20:30,05:55,Via DEL,"M,Sa,Su",G8 167,45040,45043
Kolkata,Ranchi,G8 102,14:35,20:30,05:55,Via DEL,"Tu,W,Th,F",G8 167,45041,45043
Kuwait,Ahmedabad,G8 80,23:45,20:40,18:25,Via BOM,"M,Th",G8 364,45024,45025
Kuwait,Ahmedabad,G8 80,23:45,13:20,11:05,Via BOM,"M,Th",G8 2504,45024,45025
Kuwait,Ahmedabad,G8 80,23:45,13:20,11:05,Via BOM,"M,Th",G8 2504,45027,45046
Kuwait,Ahmedabad,G8 80,23:45,20:40,18:25,Via BOM,"M,Th",G8 364,45027,45225
Kuwait,Amritsar,G8 80,23:45,20:50,18:35,Via BOM,"M,Th",G8 2417,45024,45025
Kuwait,Amritsar,G8 80,23:45,20:50,18:35,Via BOM,"M,Th",G8 2417,45027,45225
Kuwait,Chandigarh,G8 80,23:45,21:05,18:50,Via BOM,"M,Th",G8 2506,45024,45025
Kuwait,Chandigarh,G8 80,23:45,17:05,14:50,Via BOM,"M,Th",G8 461,45027,45027
Kuwait,Chandigarh,G8 80,23:45,17:05,14:50,Via BOM,"M,Th",G8 461,45034,45034
Kuwait,Chandigarh,G8 80,23:45,21:05,18:50,Via BOM,"M,Th",G8 2506,45027,45039
Kuwait,Chandigarh,G8 80,23:45,17:05,14:50,Via BOM,"M,Th",G8 461,45041,45041
Kuwait,Chandigarh,G8 80,23:45,21:35,19:20,Via BOM,"M,Th",G8 2506,45040,45044
Kuwait,Chandigarh,G8 80,23:45,21:05,18:50,Via BOM,"M,Th",G8 2506,45045,45225
Kuwait,Delhi,G8 80,23:45,22:00,19:45,Via BOM,"M,Th",G8 341,45024,45025
Kuwait,Delhi,G8 80,23:45,19:50,17:35,Via BOM,"M,Th",G8 339,45024,45025
Kuwait,Delhi,G8 80,23:45,22:00,19:45,Via BOM,"M,Th",G8 341,45027,45035
Kuwait,Delhi,G8 80,23:45,22:00,19:45,Via BOM,Th,G8 341,45036,45039
Kuwait,Delhi,G8 80,23:45,22:05,19:50,Via BOM,"M,Th",G8 341,45046,45050
Kuwait,Delhi,G8 80,23:45,19:50,17:35,Via BOM,"M,Th",G8 339,45027,45225
Kuwait,Goa,G8 80,23:45,17:55,15:40,Via BOM,"M,Th",G8 371,45024,45025
Kuwait,Goa,G8 80,23:45,12:45,10:30,Via BOM,"M,Th",G8 331,45024,45025
Kuwait,Goa,G8 80,23:45,16:40,14:25,Via BOM,"M,Th",G8 382,45024,45025
Kuwait,Goa,G8 80,23:45,16:40,14:25,Via BOM,"M,Th",G8 382,45027,45046
Kuwait,Goa,G8 80,23:45,12:45,10:30,Via BOM,"M,Th",G8 331,45027,45046
Kuwait,Goa,G8 80,23:45,17:55,15:40,Via BOM,"M,Th",G8 371,45027,45225
Kuwait,Jammu,G8 80,23:45,13:20,11:05,Via BOM,"M,Th",G8 287,45024,45025
Kuwait,Jammu,G8 80,23:45,13:20,11:05,Via BOM,"M,Th",G8 287,45027,45030
Kuwait,Jammu,G8 80,23:45,13:20,11:05,Via BOM,"M,Th",G8 287,45032,45044
Kuwait,Jammu,G8 80,23:45,13:20,11:05,Via BOM,"M,Th",G8 287,45046,45052
Kuwait,Kannur,G8 80,23:45,17:15,15:00,Via BOM,"M,Th",G8 335,45025,45025
Kuwait,Kannur,G8 80,23:45,17:15,15:00,Via BOM,"M,Th",G8 335,45027,45029
Kuwait,Kannur,G8 62,09:25,16:55,05:00,Non Stop,"Tu,Th,Sa",-,45027,45031
Kuwait,Kannur,G8 80,23:45,17:45,15:30,Via BOM,Th,G8 335,45031,45031
Kuwait,Kannur,G8 80,23:45,17:15,15:00,Via BOM,M,G8 335,45030,45035
Kuwait,Kannur,G8 80,23:45,17:15,15:00,Via BOM,"M,Th",G8 335,45036,45044
Kuwait,Kannur,G8 62,09:25,16:55,05:00,Non Stop,"Tu,Th,Sa",-,45034,45045
Kuwait,Kannur,G8 80,23:45,18:55,16:40,Via BOM,M,G8 335,45046,45050
Kuwait,Kannur,G8 80,23:45,17:15,15:00,Via BOM,Th,G8 335,45046,45050
Kuwait,Kannur,G8 62,09:25,17:00,05:05,Non Stop,"Tu,Th,Sa",-,45046,45227
Kuwait,Kochi,G8 80,23:45,19:05,16:50,Via BOM,"M,Th",G8 336,45024,45025
Kuwait,Kochi,G8 80,23:45,19:05,16:50,Via BOM,"M,Th",G8 336,45027,45046
Kuwait,Lucknow,G8 80,23:45,18:30,16:15,Via BOM,"M,Th",G8 397,45024,45025
Kuwait,Lucknow,G8 80,23:45,12:45,10:30,Via BOM,"M,Th",G8 306,45024,45025
Kuwait,Lucknow,G8 80,23:45,18:30,16:15,Via BOM,"M,Th",G8 397,45027,45045
Kuwait,Lucknow,G8 80,23:45,12:45,10:30,Via BOM,"M,Th",G8 306,45027,45046
Kuwait,Lucknow,G8 80,23:45,18:35,16:20,Via BOM,"M,Th",G8 397,45046,45046
Kuwait,Mumbai,G8 80,23:45,06:25,04:10,Non Stop,"M,Th",-,45024,45025
Kuwait,Mumbai,G8 62,09:25,06:30,18:35,Via CNN,"Tu,Th,Sa",G8 368,45027,45031
Kuwait,Mumbai,G8 80,23:45,06:25,04:10,Non Stop,"M,Th",-,45027,45225
Kuwait,Mumbai,G8 62,09:25,06:30,18:35,Via CNN,"Tu,Th,Sa",G8 368,45034,45226
Kuwait,Patna,G8 80,23:45,12:55,10:40,Via BOM,"M,Th",G8 351,45024,45025
Kuwait,Patna,G8 80,23:45,12:55,10:40,Via BOM,"M,Th",G8 351,45027,45046
